"store","websites","attribute_set","type","category_ids","sku","has_options","name","url_key","url_path","options_container","price","weight","status","visibility","tax_class_id","brand","supplier","mode","description","short_description","special_from_date","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","meta_title","meta_description","image","small_image","thumbnail","custom_design","page_layout","image_label","small_image_label","thumbnail_label","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","gift_message_available","special_price","msrp","is_recurring","meta_keyword","custom_layout_update","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to"
"admin","pdc","Default","simple","8","377","0","CAPSIDOL CREAM 100GM","capsidol-cream-100gm","capsidol-cream-100gm.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA LINK","Normal","CAPSIDOL CREAM 100GM","CAPSIDOL CREAM 100GM","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","CAPSIDOL CREAM 100GM","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","13994","0","DILAMUC SYRUP IVY LEAF THYME LIQUORICE DRIED EXTRACT TRIPLE ACTION 100ML","dilamuc-syrup-ivy-leaf-thyme-liquorice-dried-extract-triple-action-100ml","dilamuc-syrup-ivy-leaf-thyme-liquorice-dried-extract-triple-action-100ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA LINK","Normal","DILAMUC SYRUP IVY LEAF THYME LIQUORICE DRIED EXTRACT TRIPLE ACTION 100ML","DILAMUC SYRUP IVY LEAF THYME LIQUORICE DRIED EXTRACT TRIPLE ACTION 100ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","DILAMUC SYRUP IVY LEAF THYME LIQUORICE DRIED EXTRACT TRIPLE ACTION 100ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","3024","0","ESTELLE-35 2MG TAB 21S","estelle-35-2mg-tab-21s","estelle-35-2mg-tab-21s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA LINK","Normal","ESTELLE-35 2MG TAB 21S","ESTELLE-35 2MG TAB 21S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ESTELLE-35 2MG TAB 21S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","808","0","GELOBRONCHIAL SYRUP 200ML","gelobronchial-syrup-200ml","gelobronchial-syrup-200ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA LINK","Normal","GELOBRONCHIAL SYRUP 200ML","GELOBRONCHIAL SYRUP 200ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","GELOBRONCHIAL SYRUP 200ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","13","809","0","GELOMYRTOL FORTE 300MG CAP 20S","gelomyrtol-forte-300mg-cap-20s","gelomyrtol-forte-300mg-cap-20s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","GeloMyrtol","PHARMA LINK","Normal","GELOMYRTOL FORTE 300MG CAP 20S","GELOMYRTOL FORTE 300MG CAP 20S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","GELOMYRTOL FORTE 300MG CAP 20S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","13","3164","0","GLOBIFER FORTE TAB 40S","globifer-forte-tab-40s","globifer-forte-tab-40s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","Globifer","PHARMA LINK","Normal","GLOBIFER FORTE TAB 40S","GLOBIFER FORTE TAB 40S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","GLOBIFER FORTE TAB 40S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","4454","0","HYLO COMOD 0.1% EYE DROPS 10ML","hylo-comod-0-1-eye-drops-10ml","hylo-comod-0-1-eye-drops-10ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA LINK","Normal","HYLO COMOD 0.1% EYE DROPS 10ML","HYLO COMOD 0.1% EYE DROPS 10ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","HYLO COMOD 0.1% EYE DROPS 10ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","3511","0","MAXIGESIC TAB 16S","maxigesic-tab-16s","maxigesic-tab-16s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA LINK","Normal","MAXIGESIC TAB 16S","MAXIGESIC TAB 16S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","MAXIGESIC TAB 16S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","13","3539","0","MGVITA MAG 150MG + B6 TAB 30S","mgvita-mag-150mg-b6-tab-30s","mgvita-mag-150mg-b6-tab-30s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","Mgvita","PHARMA LINK","Normal","MGVITA MAG 150MG + B6 TAB 30S","MGVITA MAG 150MG + B6 TAB 30S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","MGVITA MAG 150MG + B6 TAB 30S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","1418","0","OCEAN NASAL SPRAY 15ML","ocean-nasal-spray-15ml","ocean-nasal-spray-15ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA LINK","Normal","OCEAN NASAL SPRAY 15ML","OCEAN NASAL SPRAY 15ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","OCEAN NASAL SPRAY 15ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","4171","0","TONIMER NORMAL 30ML","tonimer-normal-30ml","tonimer-normal-30ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA LINK","Normal","TONIMER NORMAL 30ML","TONIMER NORMAL 30ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","TONIMER NORMAL 30ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","1983","0","TONIMER SINGLE DOSE 5MLX12","tonimer-single-dose-5mlx12","tonimer-single-dose-5mlx12.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA LINK","Normal","TONIMER SINGLE DOSE 5MLX12","TONIMER SINGLE DOSE 5MLX12","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","TONIMER SINGLE DOSE 5MLX12","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","4","7017","0","GENGIGEL BABY TEETHING GEL 20ML","gengigel-baby-teething-gel-20ml","gengigel-baby-teething-gel-20ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","Gengigel","PHARMA PAL","BestSeller","GENGIGEL BABY TEETHING GEL 20ML","GENGIGEL BABY TEETHING GEL 20ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","GENGIGEL BABY TEETHING GEL 20ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","4","3146","0","GENGIGEL GINGIVAL SPRAY 20ML","gengigel-gingival-spray-20ml","gengigel-gingival-spray-20ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","Gengigel","PHARMA PAL","BestSeller","GENGIGEL GINGIVAL SPRAY 20ML","GENGIGEL GINGIVAL SPRAY 20ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","GENGIGEL GINGIVAL SPRAY 20ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","11","14676","0","ALOE PURA ALOE VERA LOTION 200ML","aloe-pura-aloe-vera-lotion-200ml","aloe-pura-aloe-vera-lotion-200ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA PLUS DRUG STORE LLC","BestSeller","ALOE PURA ALOE VERA LOTION 200ML","ALOE PURA ALOE VERA LOTION 200ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ALOE PURA ALOE VERA LOTION 200ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","7","6","0","ACCUCHEK ACTIVE KIT","accuchek-active-kit","accuchek-active-kit.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","Accu-Chek","PHARMA TRADE","BestSeller","ACCUCHEK ACTIVE KIT","ACCUCHEK ACTIVE KIT","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ACCUCHEK ACTIVE KIT","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","7","7","0","ACCUCHEK ACTIVE STRIP 50S","accuchek-active-strip-50s","accuchek-active-strip-50s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","Accu-Chek","PHARMA TRADE","BestSeller","ACCUCHEK ACTIVE STRIP 50S","ACCUCHEK ACTIVE STRIP 50S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ACCUCHEK ACTIVE STRIP 50S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","45","0","ADVIL 200MG TAB 50S","advil-200mg-tab-50s","advil-200mg-tab-50s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA TRADE","BestSeller","ADVIL 200MG TAB 50S","ADVIL 200MG TAB 50S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ADVIL 200MG TAB 50S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","125","0","ASPIMED 75MG TAB 56S","aspimed-75mg-tab-56s","aspimed-75mg-tab-56s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA TRADE","BestSeller","ASPIMED 75MG TAB 56S","ASPIMED 75MG TAB 56S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ASPIMED 75MG TAB 56S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","7","166","0","BD MICRO FINE PLUS INSULIN SYRINGE 30GX8MM 0.5ML 100S","bd-micro-fine-plus-insulin-syringe-30gx8mm-0-5ml-100s","bd-micro-fine-plus-insulin-syringe-30gx8mm-0-5ml-100s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA TRADE","BestSeller","BD MICRO FINE PLUS INSULIN SYRINGE 30GX8MM 0.5ML 100S","BD MICRO FINE PLUS INSULIN SYRINGE 30GX8MM 0.5ML 100S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","BD MICRO FINE PLUS INSULIN SYRINGE 30GX8MM 0.5ML 100S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","2572","0","BETADERM 0.1% CREAM 20GM","betaderm-0-1-cream-20gm","betaderm-0-1-cream-20gm.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA TRADE","BestSeller","BETADERM 0.1% CREAM 20GM","BETADERM 0.1% CREAM 20GM","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","BETADERM 0.1% CREAM 20GM","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","299","0","BRONCHICUM ELIXIR SYRUP 100ML","bronchicum-elixir-syrup-100ml","bronchicum-elixir-syrup-100ml.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA TRADE","BestSeller","BRONCHICUM ELIXIR SYRUP 100ML","BRONCHICUM ELIXIR SYRUP 100ML","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","BRONCHICUM ELIXIR SYRUP 100ML","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","13","11739","0","CENTRUM MEN MULTIVITAMIN DIETARY SUPPLEMENT TAB 60S","centrum-men-multivitamin-dietary-supplement-tab-60s","centrum-men-multivitamin-dietary-supplement-tab-60s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","Centrum","PHARMA TRADE","BestSeller","CENTRUM MEN MULTIVITAMIN DIETARY SUPPLEMENT TAB 60S","CENTRUM MEN MULTIVITAMIN DIETARY SUPPLEMENT TAB 60S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","CENTRUM MEN MULTIVITAMIN DIETARY SUPPLEMENT TAB 60S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","13","2720","0","CENTRUM SILVER WITH LUTEIN TAB 30S","centrum-silver-with-lutein-tab-30s","centrum-silver-with-lutein-tab-30s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA TRADE","BestSeller","CENTRUM SILVER WITH LUTEIN TAB 30S","CENTRUM SILVER WITH LUTEIN TAB 30S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","CENTRUM SILVER WITH LUTEIN TAB 30S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","13","11738","0","CENTRUM WOMEN MULTIVITAMIN DIETARY SUPPLEMENT TAB 60S","centrum-women-multivitamin-dietary-supplement-tab-60s","centrum-women-multivitamin-dietary-supplement-tab-60s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","Centrum","PHARMA TRADE","BestSeller","CENTRUM WOMEN MULTIVITAMIN DIETARY SUPPLEMENT TAB 60S","CENTRUM WOMEN MULTIVITAMIN DIETARY SUPPLEMENT TAB 60S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","CENTRUM WOMEN MULTIVITAMIN DIETARY SUPPLEMENT TAB 60S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","423","0","CIALIS 20MG TAB 12S","cialis-20mg-tab-12s","cialis-20mg-tab-12s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA TRADE","BestSeller","CIALIS 20MG TAB 12S","CIALIS 20MG TAB 12S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","CIALIS 20MG TAB 12S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","425","0","CIALIS 20MG TAB 4S","cialis-20mg-tab-4s","cialis-20mg-tab-4s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA TRADE","BestSeller","CIALIS 20MG TAB 4S","CIALIS 20MG TAB 4S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","CIALIS 20MG TAB 4S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","550","0","DICYNONE 500MG TAB 20S","dicynone-500mg-tab-20s","dicynone-500mg-tab-20s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA TRADE","BestSeller","DICYNONE 500MG TAB 20S","DICYNONE 500MG TAB 20S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","DICYNONE 500MG TAB 20S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","3014","0","ENTEROGERMINA CAP 12S","enterogermina-cap-12s","enterogermina-cap-12s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA TRADE","BestSeller","ENTEROGERMINA CAP 12S","ENTEROGERMINA CAP 12S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ENTEROGERMINA CAP 12S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","644","0","ENTEROGERMINA SUSPN 5MLX10S","enterogermina-suspn-5mlx10s","enterogermina-suspn-5mlx10s.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA TRADE","BestSeller","ENTEROGERMINA SUSPN 5MLX10S","ENTEROGERMINA SUSPN 5MLX10S","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","ENTEROGERMINA SUSPN 5MLX10S","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","769","0","FUCICORT CREAM 15GM","fucicort-cream-15gm","fucicort-cream-15gm.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA TRADE","BestSeller","FUCICORT CREAM 15GM","FUCICORT CREAM 15GM","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","FUCICORT CREAM 15GM","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","770","0","FUCIDIN CREAM 15GM","fucidin-cream-15gm","fucidin-cream-15gm.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA TRADE","BestSeller","FUCIDIN CREAM 15GM","FUCIDIN CREAM 15GM","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","FUCIDIN CREAM 15GM","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","771","0","FUCIDIN CREAM 30GM","fucidin-cream-30gm","fucidin-cream-30gm.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA TRADE","BestSeller","FUCIDIN CREAM 30GM","FUCIDIN CREAM 30GM","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","FUCIDIN CREAM 30GM","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","pdc","Default","simple","8","775","0","FUCITHALMIC 1% EYE DROPS 5GM","fucithalmic-1-eye-drops-5gm","fucithalmic-1-eye-drops-5gm.html","Product Info Column","1.0000","1.0000","Enabled","Catalog, Search","Shipping","General","PHARMA TRADE","BestSeller","FUCITHALMIC 1% EYE DROPS 5GM","FUCITHALMIC 1% EYE DROPS 5GM","","100000.0000","0.0000","1","0","0","1","1.0000","0","0.0000","1","1","","","1","1","0","0","1","0.0000","1","0","0","0","1","FUCITHALMIC 1% EYE DROPS 5GM","0","simple","","","","","","","","","","","","","","","","","","","","","","","","","",""
